0,0.619123161533192
5,0.619123161533192
10,0.619123161533192
15,0.619123161533192
20,0.619123161533192
25,0.619123161533192
30,0.619123161533192
35,0.619123161533192
40,0.619123161533192
45,0.619123161533192
50,0.619123161533192
55,0.619123161533192
60,0.619123161533192
65,0.619123161533192
70,0.61925511650225
75,0.620152075982564
80,0.621554110553964
85,0.623014966360124
90,0.624031082748987
95,0.62590349329394
100,0.626871649671515
105,0.628158988839785
110,0.629029002469391
115,0.630524170181338
120,0.633023697257066
125,0.636246027415183
130,0.638606904937884
135,0.641526402929076
140,0.642445179120753
145,0.644234922265216
150,0.645700731297525
155,0.645955368534204
160,0.644888846363254
165,0.645767719599653
170,0.647433306925201
175,0.648342405447664
180,0.649070249215051
185,0.649922613351991
190,0.652093912524074
195,0.653375773278701
200,0.6538897530997
205,0.654146878931605
210,0.654932918635557
215,0.655134349307374
220,0.656033343744432
225,0.655880285146851
230,0.655096868719686
235,0.65395177794922
240,0.653907026584472
245,0.653134452502553
250,0.653298783608256
255,0.652795947840194
260,0.652866510515997
265,0.653119539990419
270,0.652199460821163
275,0.65046475863301
280,0.64863403412149
285,0.646537363973013
290,0.645676574446539
295,0.644601404564648
300,0.643338827020239
305,0.642922392360004
310,0.643725697820059
315,0.643267950183995
320,0.643020263373761
325,0.642826485966672
330,0.642891127794204
335,0.641733785762038
340,0.640135665897997
345,0.63973450967613
350,0.639374487548507
355,0.639830430549403
360,0.63883894906681
365,0.638884366780387
370,0.638833276911542
375,0.639214045465619
380,0.640521766165805
385,0.640688127286972
390,0.640272523974505
395,0.639763740316881
400,0.638585946977578
405,0.637750806767809
410,0.637659125422444
415,0.637121661886762
420,0.636454116362515
425,0.636268593897942
430,0.636254790531263
435,0.635991547665974
440,0.635783532693045
445,0.635046105629466
450,0.634385177311999
455,0.634095057647225
460,0.633365110613968
465,0.632981889664521
470,0.632061606943481
475,0.632065082346752
480,0.631067098573818
485,0.630325587714106
490,0.630574762465077
495,0.630908212107295
500,0.630510385638583
505,0.629953338886385
510,0.629732307350623
515,0.62867661266488
520,0.626661395013562
525,0.625444069767493
530,0.62290179920627
535,0.622160140216751
540,0.621101126637809
545,0.621028416061715
550,0.622415690196572
555,0.622896386658262
560,0.622660181555112
565,0.622457152098603
570,0.622897215254841
575,0.622387953650533
580,0.621779064036308
585,0.621235400841072
590,0.619701957628824
595,0.619348492706722
600,0.618249773896109
605,0.617044935989094
610,0.616198290252736
615,0.615635517986684
620,0.61564488093436
625,0.614912422952466
630,0.614683328478219
635,0.613644946825589
640,0.611445801041808
645,0.611251748262423
650,0.60979022945592
655,0.60850150767039
660,0.607663506332688
665,0.606327985320417
670,0.60773074537311
675,0.609184051174629
680,0.609010027756871
